episode,steps,reward_return,episode_return_rate,avg_q1_loss,avg_q2_loss,avg_actor_loss,avg_alpha_loss,alpha,avg_entropy,action_mean,action_std,avg_cash_ratio,avg_position_ratio
0,376,0.07311650591145735,0.2896734481003791,0.0,0.0,0.0,0.0,0.2,0.0,0.4916493505031425,0.28477286326286105,0.5079817861834602,0.49201821381653965
1,376,-0.4348757033585571,-0.18445264611268375,0.0,0.0,0.0,0.0,0.2,0.0,0.504473467189026,0.2931748481666142,0.4955364079597093,0.5044635920402907
2,376,0.3606293994016596,1.1670098947256906,0.0031067668333967296,0.003434825929553183,-0.2354610584849535,-1.9241498098816983,0.19240092840214332,0.6814235485801401,0.4890676747104698,0.29950025031526867,0.5096249934134115,0.4903750065865885
3,376,0.22707074480081246,1.0094951120968827,0.002382180188780036,0.0024182756804177496,-0.3639296312281426,-2.0142888338007827,0.17187592271493546,0.6817970466106495,0.5079498134077863,0.2914943281577386,0.49090159870622074,0.5090984012937793
4,376,0.2849743072729325,0.35545098436950084,0.002922022187936199,0.002888917559175752,-0.5274013900693427,-2.148240753944884,0.15353753620279223,0.6821395570927478,0.514496727906009,0.298343707536899,0.48489435262967984,0.5151056473703202
5,376,-0.11387910164921777,0.36001260977417804,0.0032241038483953937,0.003233824380081484,-0.6765533102319595,-2.2811198412103857,0.13716110827357336,0.6818940289160038,0.48423473259552996,0.29216060761826057,0.514983181936912,0.485016818063088
6,376,0.3024534252654121,0.12564599401763288,0.003477873989044035,0.003500437243851496,-0.8070820893378968,-2.414238784541475,0.1225307099130713,0.6818046508000252,0.4856417875023598,0.29190834944041316,0.5140212676958779,0.4859787323041221
7,376,-0.055282157511101104,0.005415125120048936,0.003999744069779866,0.004044105239371036,-0.9199817754486774,-2.5478270434318704,0.10946141325754084,0.6819373849541583,0.5067496701599435,0.29431942362397234,0.4927062895325836,0.5072937104674164
8,376,0.30999819564317477,-0.14184962955069025,0.004154679845359692,0.004171964129745128,-1.017490749029403,-2.681351589395645,0.09778351157167013,0.6820221242118389,0.5459162028546029,0.29270144380900376,0.4536515131495074,0.5463484868504926
9,376,-0.22758410596907197,-0.47756242996065246,0.004360356028166976,0.004369829369874849,-1.100942775924155,-2.8127862582815455,0.08735754157318429,0.681238462157706,0.509673693950506,0.29848926224456707,0.4904693455947212,0.5095306544052788
10,376,-0.08494880344073863,-0.5361935995922769,0.005068108969506748,0.0050466145262459015,-1.1709827168824825,-2.946741133928299,0.07804085768448533,0.6815424227017037,0.5307214804627793,0.29022681212653306,0.4695994906656751,0.530400509334325
11,376,0.03250521399604622,0.1605086394694979,0.004912463970422903,0.004890684290117822,-1.2288502521337348,-3.0749499449070465,0.06972708969435468,0.6796374714120905,0.50408382040072,0.2951771390073013,0.4952621734342116,0.5047378265657885
12,376,-0.1295061918473266,0.9228094630189354,0.005162718379498519,0.005139109582276123,-1.2705709658404614,-3.205901249926141,0.06229953793036111,0.678930734224776,0.5098917777550981,0.29903637547395717,0.48893631358223477,0.5110636864177652
13,376,0.028831058960349765,1.2163867659674752,0.005807756292113559,0.005812447832988951,-1.2990566698160577,-3.3289517703208515,0.05567457072564131,0.6755371872097888,0.4887982745595435,0.29541381925298416,0.5102062905491215,0.48979370945087847
14,376,-0.30120312291546725,-0.11365632366651945,0.0057116677143061135,0.005699619537211974,-1.3204385945771604,-3.4553716880209904,0.04975699858460745,0.6735987564984788,0.5245921075185562,0.29360358369916434,0.4752819004231113,0.5247180995768888
15,376,0.1345696543721715,0.6425476153665111,0.005637392783141199,0.005670672018784396,-1.3374500021021416,-3.575165613534603,0.04447527403096457,0.6696745477458264,0.5326273427047628,0.301245661711552,0.46667466197772517,0.5333253380222749
16,376,-0.13632960991526488,-0.24898670482196295,0.00581010650475559,0.005822799894265197,-1.3483471613615117,-3.6899259648424514,0.03976433992352971,0.6645186656015984,0.4939211793243885,0.2911361796124679,0.5056722383963035,0.4943277616036965
17,376,-0.11332648179768512,0.5116755766943382,0.005499866838440636,0.005509349316893581,-1.355331650439729,-3.7968150618228504,0.035562775656364086,0.65741218087521,0.4915725410460158,0.2914427456698147,0.5075457925857911,0.4924542074142088
18,376,0.014312019920907915,0.5045746395020125,0.0061174719594419,0.006109531163522835,-1.352607251164761,-3.9008086146192347,0.0318141885736264,0.6500169912234266,0.473864374404892,0.2899158309540327,0.5254237274469029,0.4745762725530971
19,376,0.2743884919618722,4.894652049948181,0.0060993223835000806,0.006101977392198875,-1.338457853553143,-3.9904829352460007,0.02847220144781484,0.6391235954583959,0.48940016099430145,0.31723698189008703,0.5091599445802971,0.490840055419703
20,376,-0.2721446417563129,0.5902341427807538,0.006755008704977685,0.006769890040580302,-1.2900828934730368,-4.0796849518380265,0.025488856738416325,0.6288703730765809,0.48100042422401146,0.322833641168513,0.5184457585131986,0.4815542414868013
21,376,-0.03801164874312235,0.5123916250925682,0.005895256054924524,0.00582659523345857,-1.2694013128255277,-4.190537758330081,0.022810256701383258,0.6250249294841543,0.5072380469200459,0.3126970788022308,0.4923411494854922,0.5076588505145079
22,376,0.5142346906322928,-0.15205543342153316,0.005934754235142386,0.005843546123558438,-1.2580318663348542,-4.273224961250387,0.020420607857396886,0.6140746404515937,0.5669494453579822,0.2907071448709463,0.4327814342153768,0.5672185657846232
23,376,-0.8403085503232433,-0.5317494668113223,0.005863806076763951,0.0058180487391469565,-1.241955229259552,-4.349749870122747,0.018288116208851252,0.6022808389302264,0.500312735901234,0.30735350820624546,0.4994555762410536,0.5005444237589466
24,376,-0.16385408675796498,0.47365129523350036,0.005964144489088869,0.0059400810912732,-1.226152422580313,-4.432980367477904,0.016378631956278047,0.5928289589095623,0.4523337680767191,0.2887448674607742,0.5465231803291055,0.4534768196708944
25,376,-0.011013640416422277,0.49081361853787087,0.00557125328750191,0.005583353816813967,-1.2001354875082666,-4.4653685790427184,0.014683313653272731,0.5718156661283462,0.5487190347085608,0.28859697705995246,0.4505315802297361,0.549468419770264
26,376,-0.07403830548173573,0.9090719730390748,0.005252205932381603,0.005276420566704164,-1.1813750939166292,-4.4800315924147345,0.013177031232468167,0.5479819927602372,0.502168373541629,0.2893645351374218,0.49707332550040934,0.5029266744995908
27,376,-0.05487131986046734,0.13792757295129232,0.005169389252996746,0.005220448569781048,-1.155628723032931,-4.537343675151784,0.011821112463625551,0.5351453828526304,0.5006042363003214,0.29939119138298204,0.4994320931076326,0.5005679068923674
28,376,0.12882674502588998,0.6113006670860772,0.005045854739790307,0.005111168386065401,-1.1386759499920176,-4.616349013561898,0.01060074712502462,0.5276739259666585,0.5217388256433162,0.27177863331591784,0.4778081311500294,0.5221918688499706
29,376,-0.06714014099998167,0.26968759414074683,0.004480836144524646,0.004524472304879926,-1.1161324790817626,-4.511122962261768,0.009533915185296667,0.48077090599752487,0.5356092773219372,0.26893912825374827,0.4638493247299717,0.5361506752700282
30,376,0.6199724740290549,-0.19762049045652674,0.00476799177704379,0.004805088105135935,-1.096101497716092,-4.6078541469066705,0.0085599818981582,0.4790552168133411,0.5929693932387423,0.2899783818261346,0.4069361614804209,0.5930638385195792
31,376,-0.23688586016777435,0.3378415825315959,0.00476488431926787,0.004816246092965965,-1.0746600434501121,-4.584636404159221,0.007693853602153076,0.45242411801789667,0.5463885541291947,0.28176528460256994,0.4533666157291951,0.546633384270805
32,376,-0.06518099818276823,-0.2429632896023367,0.004555689436916084,0.004589688305946147,-1.0511486844179478,-4.534368958879025,0.0069230916948362685,0.42166169459356906,0.5697437021485035,0.2836879386950712,0.43042623000813485,0.5695737699918652
33,376,-0.5736311869801511,-0.570906810784585,0.004352274131614398,0.004369942106967891,-1.030020465242102,-4.487123676437013,0.0062346018542145075,0.3929746660225569,0.6071262982614497,0.2978601076341799,0.3931585243888129,0.6068414756111872
34,376,-0.40990400707232766,2.812096810357275,0.004317435198785499,0.004324922974696977,-1.0054519875569548,-4.377536578381315,0.005624444243233537,0.35352493905799187,0.5094971689296529,0.2556325486572083,0.48900748815687956,0.5109925118431203
35,376,0.5903068335255739,-0.47964778846607403,0.004080886458123519,0.00413773076372231,-0.9752152741272399,-4.280644312818,0.005078431427537987,0.31829278571333025,0.657892106536855,0.31917686100289183,0.3422615348745171,0.6577384651254828
36,376,-0.39377794628671836,-0.13444044412695233,0.004024940082788507,0.004062865712764138,-0.9478125624517177,-4.208435016109588,0.004587128288664809,0.2891145058649969,0.4890513059465175,0.28619216490893584,0.5103377702576501,0.4896622297423499
37,376,0.06322165922028944,0.4648933423287154,0.003936158536816947,0.0040020911605716586,-0.9258386532359935,-3.956629997872292,0.0041597222826294114,0.22827375758478932,0.5181524954102141,0.273131181969147,0.4811059485449417,0.5188940514550583
38,376,0.3111272271416965,-0.5029879006731838,0.0037873944510988136,0.0038261667192428113,-0.9028370662572536,-3.855039802003414,0.0037718138594488152,0.19702594477356353,0.6818277483924906,0.30304447156872366,0.318122129938837,0.6818778700611632
39,376,0.4797339658925921,0.15891878703083817,0.0037245842209581207,0.0037834591779020675,-0.8818955892261039,-3.7853303982856428,0.003416928413047495,0.17245467333123088,0.5638727024197578,0.2899963794288878,0.43595398097329296,0.5640460190267071
40,376,-0.31723343185149133,0.9453953339375749,0.0038309207299422037,0.0039031653079214168,-0.8586305329140197,-3.6988922103922417,0.003095389665633355,0.14576665047640378,0.5088721325105809,0.29621688464709095,0.49022221687429257,0.5097777831257074
41,376,0.011670841351588024,-0.20852521589848338,0.003653937174215358,0.003729012633483124,-0.8340955985353348,-3.4300005921023957,0.002816057554159694,0.08887587215731595,0.629462672595648,0.29356244805850257,0.3706978329587216,0.6293021670412784
42,376,-0.30504716403083876,1.2175667965099373,0.0035449205972056122,0.003600890028657035,-0.8145979097548951,-3.421234409542794,0.0025539505455107413,0.07784122651432977,0.5609091662187525,0.25393468144786974,0.43834427940832715,0.5616557205916729
43,376,-0.0015662425503251143,-0.09390498351505061,0.00344261798934585,0.003495140176729616,-0.7923366700081115,-3.0691999372966747,0.002332084172345985,0.010285588360931526,0.5476758554577827,0.3041422101388837,0.4522215125098217,0.5477784874901783
44,376,-0.1134056594651156,-0.559450416934796,0.003345261851172062,0.0034122891433690577,-0.7743117940869737,-2.6310203631824636,0.0021480476708024693,-0.06878584632563325,0.515591424434109,0.39339007287410943,0.48457949275299567,0.5154205072470044
45,376,0.24972775847709272,1.989945470301322,0.003277349497248577,0.0033278969959281584,-0.7526930128323271,-2.381343442391842,0.001981407790173569,-0.11485441941198239,0.5441544347621025,0.2510824982759352,0.45427534893364513,0.5457246510663548
46,376,-0.45341932284645736,2.121320748581339,0.003155940949503194,0.0032067058869251147,-0.7278485684952838,-2.235625188718451,0.001827455499660914,-0.14308796600101792,0.48809195896412466,0.26245701786944753,0.5107885389111226,0.48921146108887736
47,376,0.44542638360871933,-0.12772412258070331,0.0032842611439496358,0.003305616598462369,-0.7048980814028294,-1.916417330939402,0.0016939767624919236,-0.19783429295181276,0.5488555769019938,0.3222754042868698,0.4508538406562411,0.5491461593437589
48,376,-0.12455384083477838,1.7659236273105048,0.0031901635978856383,0.003223319206339743,-0.6865307999418137,-1.437376973120139,0.0015916890697651967,-0.2758022215752367,0.5303289478129529,0.25721745665512213,0.46859562968546925,0.5314043703145308
49,376,0.05704970718943514,-0.008057515931482406,0.0030490807310227263,0.0030829335771565465,-0.6696576732904354,-1.220249298058371,0.0015008672247713243,-0.3114573086433588,0.6115818724353262,0.291045197168696,0.3880981067472185,0.6119018932527814
50,376,0.2978206902043894,-0.5115855992554779,0.003046443884971829,0.003077142658281794,-0.6548930294019111,-1.3760026162490249,0.001393399852002239,-0.28954644087315634,0.47314315558748044,0.37516282905668263,0.5271535553304612,0.47284644466953885
51,376,-0.20831665716832504,2.0863343315991303,0.0030683476977580366,0.003091188302471679,-0.6353860129701331,-1.3194732585367053,0.0012906891622901768,-0.30047523116375857,0.5263700199888107,0.2950052697378619,0.47251439690750874,0.5274856030924913
52,376,-0.1784390724642435,0.2868700970803342,0.00293003259031003,0.002954837125218275,-0.6122799056007507,-0.6870394720240159,0.0012361283766491758,-0.3970520386194929,0.5267487752469296,0.2862550543898061,0.47247102580109135,0.5275289741989087
53,376,0.2928437740993104,-0.2990508355541014,0.0029654525817332275,0.002999964248800175,-0.5948614083389019,-0.739123434710138,0.0011712531159945648,-0.3900302898218023,0.5786025289525377,0.2752478360693546,0.4216531489764601,0.57834685102354
54,376,-0.18407282113821566,0.36077612220365096,0.0028938902207610614,0.002920744330077333,-0.5814698913947065,-0.8145641996029843,0.0011026392548626062,-0.3798295118390246,0.5494852313335906,0.26721646217121336,0.4499936671606084,0.5500063328393916
55,376,0.09691207940340973,-0.5631145223899643,0.0027293258066725065,0.0027415013511075657,-0.5670294622157482,-0.48679461621461395,0.00105661326547749,-0.4287339771126813,0.46454257779615993,0.36476997972061703,0.5354948715509036,0.4645051284490964
56,376,-0.08344086556462571,-0.5281721989549164,0.0027648898301660973,0.002777953453837557,-0.5528903727201705,-0.13191585543941944,0.0010443225904064161,-0.48075763453194437,0.5817844505481263,0.3331406152665401,0.4185699384251044,0.5814300615748956
57,376,0.12427562156972272,1.4858021247842452,0.002749007795887821,0.002772088318956679,-0.5369241602243261,-0.0009182813389107902,0.0010427632018252305,-0.4998573789254148,0.5151287579631552,0.2687549389373349,0.48399520375155797,0.5160047962484421
58,376,-0.10463994152814848,4.274123992026057,0.002701212922940922,0.0027317424785306163,-0.5189503284686423,-0.25918738797128676,0.0010161005960373497,-0.4623047950419974,0.44045072698846777,0.28056414995064877,0.5579563351930037,0.4420436648069963
59,376,0.18540062266765744,-0.3018292192870311,0.0027110012544769835,0.0027496799435887606,-0.5020338240614597,0.28802098476506294,0.001050388068960753,-0.5418728621716195,0.44028507870562533,0.35062409660169325,0.5598820773314025,0.4401179226685974
60,376,0.415288059735758,0.6235630445915257,0.002645009564188745,0.002661578893473253,-0.4873902644724288,0.22837012280967642,0.0010827092707227266,-0.53335021412436,0.5398824551796659,0.2709014619709988,0.45952654591882375,0.5404734540811763
61,376,0.24146692955400795,2.786075002771595,0.0025980320763452215,0.0026261220649603082,-0.4723254775905863,0.07214536589193851,0.001090119917995503,-0.5105588988579334,0.48303302718286817,0.25443719792471703,0.5155105707567771,0.4844894292432229
62,376,0.20849631020792003,0.605364404660719,0.002569812782507568,0.00261378828981059,-0.45575847912659034,0.05837946661569653,0.0011012150164438766,-0.5085455498638305,0.5335467913524902,0.2697901325458446,0.46605438092889345,0.5339456190711065
63,376,-0.24799942426761845,0.408874966132156,0.0025886093948081015,0.0026065378237461194,-0.44163649687741663,-0.216138815467662,0.001069169892039395,-0.46832087691477003,0.5647157372787912,0.3096379925668005,0.4351059435605974,0.5648940564394026
64,376,0.42640916637174087,-0.2537458580551101,0.0025437425489492835,0.002569878815383492,-0.42622696806458715,-0.38917521460655524,0.0010171001024922655,-0.44330675448191925,0.47991130762594814,0.3127437161128731,0.5203101816625124,0.47968981833748753
65,376,-0.32744501091474376,2.532138188775158,0.0025183328528308926,0.0025512780709330864,-0.41383934536195816,0.1683528807331273,0.0010370712075249752,-0.5244278787694713,0.4909005547933122,0.2854924560113864,0.5077526540512681,0.4922473459487319
66,376,0.1073471928248182,1.3721613278581581,0.002467359473465625,0.002485666945118437,-0.3999081441855177,0.2033308580161092,0.0010606369345348315,-0.5296083488996993,0.49480145131336883,0.26212314755083344,0.5043458970337122,0.49565410296628776
67,376,-0.20308254966221284,0.13260446659407354,0.002390751011726605,0.0024088449504330476,-0.38597285264032954,0.03794709054079461,0.0010695694614007978,-0.5055229102875641,0.5860708137934513,0.33414195208699715,0.41364429100344946,0.5863557089965505
68,376,0.227971612381225,-0.4676094255145178,0.002468056671514592,0.00247882012534203,-0.3743756116229169,0.18740669515063155,0.0010931556604232946,-0.5274206715774663,0.5238752005265114,0.3674150124957399,0.47618517550589656,0.5238148244941034
69,376,0.1929005660203984,1.6813866312626082,0.0024496216421075008,0.0024672943257796082,-0.3623060381158869,-0.2725964094056411,0.001056641506718197,-0.46010679224545653,0.48316817619699115,0.24993253331978954,0.515149536530906,0.484850463469094
70,376,0.05677102149456914,-0.4327024535726527,0.002439739263710625,0.002476853006110685,-0.3487696379740187,-0.11671293609121695,0.0010386421425248485,-0.48297408801761077,0.5704380809626681,0.2995764284496788,0.42974544680623794,0.5702545531937622
71,376,-0.3625994477333734,0.2973798910829466,0.0023536458871565124,0.0023674543710435402,-0.33611757688699884,0.08965346718484417,0.0010503240687713801,-0.5130433865050052,0.5585850063473621,0.3383310712559693,0.4410740940136815,0.5589259059863185
72,376,0.1411126495077042,-0.23499417401705514,0.0023749213346200898,0.002385585526427987,-0.32422367855906487,-0.004416384942274779,0.001047892752859617,-0.4993372997467188,0.4764207981209806,0.32352080302460773,0.5235444792728962,0.47645552072710373
73,376,-0.5241183969737904,1.4678500036213418,0.00233872004962982,0.002350646877993255,-0.3131202921429847,-0.19481064988537988,0.001022695666580969,-0.47163126233251806,0.4632222742000793,0.2919313651081118,0.535722111797942,0.46427788820205795
74,376,0.31905150315287756,0.2011653896022585,0.00237246422237033,0.00237876612958102,-0.2992765932007039,-0.23419492393533917,0.0009915162568401676,-0.4660530242514103,0.5140154639932704,0.29817242332123284,0.48563503898208515,0.5143649610179148
75,376,0.16033757474860977,1.2157593748703044,0.0022970155618980805,0.002311890742969402,-0.29105599640690266,0.03341540588224505,0.0009961218310935724,-0.5048173564545652,0.44229687639373416,0.2710480029835815,0.5567871881355196,0.4432128118644804
76,376,-0.01890385034494102,0.06305181866398679,0.0022186495346993088,0.002229119729971454,-0.27776139352391377,-0.009371531176123214,0.0009928086943987596,-0.4986371264020179,0.4513597638207547,0.3330019739838268,0.5479779813325366,0.4520220186674633
77,376,0.07591938671211551,0.7871072844803395,0.0022764973193184134,0.0022862180457524756,-0.26950860586255154,-0.1279223749929286,0.0009713801658957821,-0.4815050335799126,0.42523597204621805,0.26131229919894794,0.5740482577011504,0.4259517422988495
78,376,0.05928655426214391,-0.008176487402690724,0.002238200262233496,0.0022399668647422196,-0.2574676331528958,0.15378424645143937,0.0009965466108511872,-0.5221996310543506,0.5112308150434748,0.2833183982206645,0.48853324596085435,0.5114667540391455
79,376,0.06621593220006616,0.25869589550934147,0.002284268222246418,0.0022770364036872747,-0.24899795128309982,0.015237541354083001,0.0009972874277389134,-0.5021773695628694,0.4691925476840202,0.30168505343727875,0.5302712935055337,0.4697287064944663
80,376,-0.12420816230587661,0.7556270542756296,0.002295514990692027,0.0022925393128931087,-0.2394747146742141,-0.06413530942270572,0.0009893958318501206,-0.4906966955737865,0.5106192708332488,0.30866607354931114,0.4889808968131593,0.5110191031868407
81,376,-0.17152800687654235,0.6168032267146131,0.002248216254458307,0.0022591110034053154,-0.22795322584979077,-0.1029740445850853,0.0009762025614303208,-0.4851163253188133,0.48968166025712134,0.2891368283754133,0.5097127510761816,0.4902872489238183
82,376,-0.36222679403726943,2.517475296895412,0.0021941730151314566,0.0021919979530564964,-0.2169041106120703,-0.08837420030675353,0.0009655885172945492,-0.4872456004724224,0.4472508043684858,0.30091461089868915,0.5515426594494316,0.44845734055056846
83,376,0.0855668296899239,0.3370369616229758,0.0022122766568692044,0.0022096692140466793,-0.20633776652369093,-0.364711603298387,0.0009160256622111161,-0.4476589606876703,0.5307647099203252,0.29774411862496347,0.4686897430930792,0.5313102569069208
84,376,0.27139256670488976,2.8641370092050953,0.002193464200009909,0.002197637613132061,-0.19731721777389657,0.028236517494425496,0.0009187965957398953,-0.504026702823157,0.478829507180985,0.24999066801050596,0.5196477970745422,0.48035220292545777
85,376,-0.4255956313718343,2.432673918833937,0.0022128542982403467,0.0022039507085982553,-0.18302515493904023,-0.049991613670073924,0.000912653438703203,-0.49283754389653817,0.4386983650161865,0.2936839906159665,0.5600491017997914,0.43995089820020855
86,376,0.4729037927281752,0.3960024309177905,0.0021564382843009414,0.0021695747706504103,-0.17428671536927529,0.24630585958824514,0.0009484960827314136,-0.5352578979144071,0.526006199340237,0.3121022770507107,0.47363017402613056,0.5263698259738694
87,376,-0.1954742777033971,0.22631610552227532,0.00221742281196094,0.002227011986294801,-0.16678120512911615,-0.36503542670385636,0.0008982959476706737,-0.44776149482486094,0.46535570340904786,0.3033053502887474,0.5343194894218656,0.46568051057813437
88,376,0.1079930975483876,-0.24529856915864778,0.002180882191788306,0.0021837840006597577,-0.1594856682213697,0.11289623252888943,0.0009097016806444873,-0.5160925263499326,0.5383301072932304,0.304893883990523,0.4616609832459361,0.5383390167540639
89,376,0.15504157717805356,1.0920985706229542,0.0021837006169470384,0.002180369622247452,-0.1515338029514285,0.008170555761836945,0.000911754402199681,-0.501146889628565,0.5047425250423715,0.29793372808096497,0.49451473992011785,0.505485260079882
90,376,-0.11715894168082741,0.5728771444089076,0.0021507573720226263,0.0021671585359689877,-0.14453662743673046,0.1864031273277199,0.0009378896448117677,-0.5266651584509205,0.5535758130569407,0.29902729723535326,0.44574243999090046,0.5542575600090995
91,376,0.4094459223560989,-0.05060336128318921,0.0021804115271190816,0.002180023394720728,-0.13624349115614562,0.3836543515344408,0.0009858302756549692,-0.5552108511328697,0.5880122379736697,0.27394362215335455,0.41199746153733563,0.5880025384626644
92,376,-0.3321000305004418,0.13963267601900786,0.002178553041031069,0.0021859051401484164,-0.1295522801538414,-0.29336713330740943,0.0009500170216795544,-0.4577119533131097,0.5087372923785067,0.3047733528453254,0.490779584107007,0.509220415892993
93,376,-0.016347585566109046,-0.46334581341708636,0.00213617428597261,0.0021426814200822264,-0.12547751902503537,0.05381263914379351,0.0009535497371947705,-0.5077163940890038,0.5790605059963592,0.2913555271331052,0.4211549826053118,0.5788450173946883
94,376,0.09940494401962496,0.33701774996284883,0.0021566938085015863,0.002160841153880106,-0.11902777694086446,-0.13600953222014645,0.0009371973334302902,-0.4804503402098062,0.5246917173424934,0.2963151267200463,0.4746764280582625,0.5253235719417374
95,376,-0.42029318686400075,0.8361777359013671,0.002141420567219958,0.0021421385732692407,-0.111903601306233,-0.017316081145025315,0.0009361895860594127,-0.4974978612934021,0.5209617024247951,0.29445655280487737,0.4783156367017814,0.5216843632982187
96,376,-0.05605981659027748,0.3641961306327899,0.0021765004104112294,0.002190907842459831,-0.10570322056400015,0.38128018335617603,0.0009832334983704435,-0.5548335529388265,0.5769047649141322,0.3179811457792091,0.4226559605294434,0.5773440394705566
97,376,0.4825768266018713,0.7691763601597141,0.0021642558840152984,0.00217046462707816,-0.09912489566634944,0.2163637861252782,0.0010113364545490703,-0.5312973489152625,0.5607563687607329,0.32088345191666856,0.43915912892507375,0.5608408710749263
98,376,0.3205817372800084,-0.2957820007898794,0.0021192733426900344,0.002117040738007648,-0.09188136705098317,0.09304121561705116,0.0010247675738465768,-0.5134909317055916,0.6520069426995643,0.26093941820206823,0.34787215395181464,0.6521278460481853
99,376,0.7440219704149058,0.041026871565113865,0.002145395042347484,0.0021419972559050754,-0.0867574131908886,0.26038437676516935,0.0010635808517798705,-0.5379238538444042,0.6337216579692161,0.2926822412273569,0.3659186425967633,0.6340813574032367
